"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"rihC",323.921421484489,1.80169585402461,0.132778202361996,13.5692140876603,6.09722788741105e-42,5.51257593702279e-41
"dapB",1224.72798154101,-0.448038861920335,0.0953284609516027,-4.69994855101877,2.60227042911902e-06,5.77500224015635e-06
"carA",1476.77221236634,-2.40657685790949,0.180696807338601,-13.3183142157011,1.81151794288674e-40,1.58062129080133e-39
"carB",3164.33772337938,-1.92589863123776,0.176833839305287,-10.8910072800765,1.27225250146913e-27,7.60170869627803e-27
"caiF",386.421910835213,0.493171866753736,0.131620746104042,3.74691590308945,0.000179022070688223,0.000340985558757159
"caiE",36.7222168271512,0.959409527904594,0.28693491030155,3.34364865849303,0.000826843806900695,0.00147522246236064
"caiD",35.553720917151,2.76322847357764,0.377111360784397,7.3273540946369,2.34741009955376e-13,7.79209741379649e-13
"caiC",360.5555452229,2.01879629819173,0.130794803512233,15.4348356661043,9.54432035142949e-54,1.10919934401285e-52
"caiB",395.063541678556,2.1028973593751,0.144183027920898,14.5849160591134,3.50352647660614e-48,3.6269086707917e-47
"caiA",123.738848685744,1.7517098265444,0.180931954189216,9.68159457733199,3.61040277676553e-22,1.78314322227135e-21
"caiT",27.2941668461921,-0.902363544145652,0.384719230496594,-2.34551192822071,0.0190009705921305,0.0281759739263397
"fixA",11.2772101853707,-0.0331871703377426,0.519755398467283,-0.0638515163779135,0.949088457776334,0.957448936024318
"fixB",13.4948001585929,0.0640345681456954,0.439258756308133,0.145778694735401,0.884096095347852,0.901479546675412
"fixC",22.7902481231227,-0.187090190270839,0.335280027539265,-0.558011736171577,0.576836370097912,0.625541433503299
"fixX",2.67212977828752,-0.774275777913724,1.0338545166171,-0.748921405738257,0.453904577660898,0.508651989870022
"yaaU",12.69929955958,-0.581649192137041,0.518882571134674,-1.1209649822408,0.262302768400769,0.313315584071931
"kefF",109.351815802929,0.181475512696974,0.24810418044492,0.731448830775595,0.464505048279671,0.51908604399133
"kefC",230.625341757335,0.275799976678041,0.189009045812766,1.45918929695699,0.14451301383324,0.182297799959729
"folA",2200.50850764322,2.5737077781318,0.0980477654293934,26.2495301841957,7.23645304225774e-152,3.75271531823498e-150
"apaH",1586.39304235863,0.503737738929762,0.120454228027693,4.18198470222192,2.88975417586855e-05,5.89424070677158e-05
"apaG",1519.63895847685,-0.395641533181288,0.0911005340489159,-4.34291123879526,1.40606952920986e-05,2.94893712402388e-05
"rsmA",1940.64116236422,0.160968851073057,0.0904935992711692,1.77878714483114,0.0752746655434814,0.100292946824452
"pdxA",1823.51972092362,-0.0151742686457241,0.0992895212808845,-0.152828500429536,0.878533521653104,0.897138912971784
"surA",8155.09229132838,0.239582861246079,0.0838743171362451,2.85645081147906,0.00428406378888211,0.00696730729215531
"lptD",8880.59628869523,-0.0116824499242195,0.0628092692663144,-0.185998819293461,0.852445687240416,0.874397078328152
"djlA",1614.85544637707,0.140411677891069,0.0932595729215298,1.50560069591155,0.132169709730051,0.167520612032762
"yabP",392.17317285594,-0.519520685805175,0.11839789114578,-4.38792178456543,1.14438913131379e-05,2.41764298802149e-05
"yabQ",200.936157983935,-1.18092102223725,0.166847429630249,-7.077849654947,1.46408433958493e-12,4.69275312810401e-12
"rluA",1342.09293203857,2.26515083518415,0.156836154328919,14.442784859629,2.78363585881265e-47,2.8494685876896e-46
"rapA",10281.3769944892,2.90685207815626,0.0908630241467804,31.991584095424,1.42774380340307e-224,1.60169544638912e-222
"polB",1142.75839035497,-0.144492643097438,0.122703059756712,-1.17757978801775,0.238964171581497,0.288256759092274
"araD",28.8329049456679,0.0087597990254561,0.34583624589784,0.0253293260303426,0.979792282641508,0.983370125557855
"araA",89.0572466716497,-0.32034441264654,0.201957475817724,-1.58619734847382,0.11269454909634,0.145043768762019
"araB",33.4516563161121,-0.870263517727142,0.324993966542035,-2.6777836123754,0.00741110799030739,0.011649659886394
"araC",119.901689031529,-1.82451509812949,0.187559819609275,-9.72764370284807,2.29855538477171e-22,1.14241943490869e-21
"yabI",325.124519967583,-0.0500635020217254,0.117737412662267,-0.425213200202845,0.67068126230149,0.70980648803837
"thiQ",185.638751788753,1.23126942825252,0.166486024483903,7.39563234853727,1.40736903592347e-13,4.74329098128222e-13
